time_s,position_mm,raw_value
16.981,0.0,10702
17.011,0.0,10700
17.041,0.0,10700
17.07,0.0,10700
17.1,0.0,10698
17.13,0.0,10706
17.16,0.0,10699
17.189,0.0,10698
17.219,0.0,10698
17.249,0.0,10698
17.279,0.0,10702
17.308,0.0,10699
17.338,0.0,10700
17.368,0.0,10700
17.398,0.0,10704
17.428,0.0,10700
17.457,0.0,10703
17.487,0.0,10700
17.517,0.0,10699
17.547,0.0,10695
17.577,0.0,10700
17.606,0.0,10698
17.636,0.0,10701
17.666,0.0,10701
17.696,0.0,10699
17.725,0.0,10697
17.755,0.0,10703
17.785,0.0,10700
17.815,0.0,10701
17.844,0.0,10701
17.874,0.0,10700
17.904,0.0,10698
17.933,0.0,10696
17.963,0.0,10700
17.993,0.0,10700
18.023,0.0,10698
18.053,0.0,10701
18.082,0.0,10700
18.112,0.0,10696
18.142,0.0,10700
18.172,0.0,10700
18.202,0.0,10703
18.231,0.0,10702
18.261,0.0,10702
18.291,0.0,10699
18.321,0.0,10697
18.35,0.0,10696
18.38,0.0,10703
18.41,0.0,10704
18.44,0.0,10700
18.469,0.0,10700
18.499,0.0,10700
18.529,0.0,10702
18.559,0.0,10701
18.589,0.0,10701
18.618,0.0,10700
18.648,0.0,10703
18.678,0.0,10697
18.708,0.0,10701
18.737,0.0,10698
18.767,0.0,10698
18.797,0.0,10698
18.827,0.0,10700
18.856,0.0,10702
18.886,0.0,10698
18.916,0.0,10701
18.946,0.0,10703
18.975,0.0,10700
19.005,0.0,10699
19.035,0.0,10701
19.065,0.0,10700
19.095,0.0,10707
19.125,0.0,10696
19.154,0.0,10697
19.184,0.0,10702
19.214,0.0,10701
19.244,0.0,10700
19.273,0.0,10703
19.303,0.0,10701
19.333,0.0,10697
19.363,0.0,10700
19.392,0.0,10697
19.422,0.0,10699
19.452,0.0,10703
19.482,0.0,10698
19.511,0.0,10696
19.541,0.0,10704
19.571,0.0,10698
19.601,0.0,10701
19.63,0.0,10701
19.66,0.0,10696
19.69,0.0,10701
19.72,0.0,10698
19.75,0.0,10699
19.779,0.0,10698
19.809,0.0,10701
19.839,0.0,10701
19.869,0.0,10702
19.898,0.0,10699
19.928,0.0,10700
19.958,0.0,10697
19.988,0.0,10699
20.018,0.0,10701
20.047,0.0,10700
20.077,0.0,10696
20.107,0.0,10703
20.137,0.0,10702
20.166,0.0,10704
20.196,0.0,10699
20.226,0.0,10700
20.256,0.0,10701
20.285,0.0,10699
20.315,0.0,10698
20.345,0.0,10696
20.375,0.0,10697
20.405,0.0,10701
20.434,0.0,10701
20.464,0.0,10699
20.494,0.0,10701
20.524,0.0,10696
20.553,0.0,10699
20.583,0.0,10698
20.613,0.0,10698
20.643,0.0,10699
20.673,0.0,10701
20.702,0.0,10698
20.732,0.0,10699
20.762,0.0,10702
20.791,0.0,10707
20.821,0.0,10699
20.851,0.0,10697
20.881,0.0,10701
20.911,0.0,10700
20.941,0.0,10694
20.97,0.0,10705
21.0,0.0,10695
21.03,0.0,10701
21.06,0.0,10700
21.089,0.0,10702
21.119,0.0,10706
21.149,0.0,10701
21.179,0.0,10701
21.208,0.0,10698
21.238,0.0,10699
21.268,0.0,10697
21.298,0.0,10699
21.327,0.0,10698
21.357,0.0,10697
21.387,0.0,10696
21.417,0.0,10701
21.446,0.0,10700
21.476,0.0,10696
21.506,0.0,10698
21.536,0.0,10697
21.565,0.0,10703
21.595,0.0,10698
21.625,0.0,10709
21.655,0.0,10699
21.684,0.0,10696
21.714,0.0,10697
21.744,0.0,10698
21.774,0.0,10699
21.804,0.0,10697
21.833,0.0,10697
21.863,0.0,10699
21.893,0.0,10704
21.923,0.0,10701
21.953,0.0,10705
21.982,0.0,10701
22.012,0.0,10697
22.042,0.0,10699
22.072,0.0,10695
22.101,0.0,10696
22.131,0.0,10697
22.161,0.0,10700
22.191,0.0,10701
22.22,0.0,10699
22.25,0.0,10699
22.28,0.0,10710
22.31,0.0,10704
22.339,0.0,10698
22.369,0.0,10699
22.399,0.0,10695
22.429,0.0,10698
22.459,0.0,10696
22.488,0.0,10703
22.518,0.0,10698
22.548,0.0,10710
22.578,0.0,10698
22.607,0.0,10694
