stroke_no,direction,time_s,position_mm,raw_value
20,DOWN,0.6399,0.152,10589
20,DOWN,0.6448,0.1579,10588
20,DOWN,0.6497,0.1637,10587
20,DOWN,0.6536,0.1696,10586
20,DOWN,0.6576,0.1462,10590
20,DOWN,0.6618,0.1579,10588
20,DOWN,0.6667,0.1462,10590
20,DOWN,0.6716,0.1345,10592
20,DOWN,0.6765,0.152,10589
20,DOWN,0.6804,0.1404,10591
20,DOWN,0.6846,0.1345,10592
20,DOWN,0.6896,0.1287,10593
20,DOWN,0.6945,0.1404,10591
20,DOWN,0.6994,0.1345,10592
20,DOWN,0.7043,0.1345,10592
20,DOWN,0.7082,0.1228,10594
20,DOWN,0.7124,0.1345,10592
20,DOWN,0.7174,0.2047,10580
20,DOWN,0.7222,0.1579,10588
20,DOWN,0.7271,0.1462,10590
20,DOWN,0.731,0.1462,10590
20,DOWN,0.7353,0.1754,10585
20,DOWN,0.7402,0.1754,10585
20,DOWN,0.7452,0.1637,10587
20,DOWN,0.7499,0.1813,10584
20,DOWN,0.7541,0.193,10582
20,DOWN,0.7591,0.1871,10583
20,DOWN,0.764,0.1813,10584
20,DOWN,0.7689,0.2105,10579
20,DOWN,0.7738,0.2281,10576
20,DOWN,0.7777,0.1988,10581
20,DOWN,0.7819,0.2222,10577
20,DOWN,0.7868,0.2047,10580
20,DOWN,0.7917,0.2164,10578
20,DOWN,0.7967,0.193,10582
20,DOWN,0.8016,0.1871,10583
20,DOWN,0.8055,0.1696,10586
20,DOWN,0.8097,0.1637,10587
20,DOWN,0.8146,0.1404,10591
20,DOWN,0.8195,0.1813,10584
20,DOWN,0.8245,0.117,10595
20,DOWN,0.8294,0.1345,10592
20,DOWN,0.8333,0.1287,10593
20,DOWN,0.8375,0.1345,10592
20,DOWN,0.8424,0.1345,10592
20,DOWN,0.8473,0.1287,10593
20,DOWN,0.8522,0.1579,10588
20,DOWN,0.8562,0.1871,10583
20,DOWN,0.8601,0.1871,10583
20,DOWN,0.8643,0.1871,10583
20,DOWN,0.8692,0.2456,10573
20,DOWN,0.8741,0.1871,10583
20,DOWN,0.879,0.2105,10579
20,DOWN,0.8829,0.2164,10578
20,DOWN,0.8872,0.2047,10580
20,DOWN,0.8921,0.2222,10577
20,DOWN,0.8969,0.1988,10581
20,DOWN,0.9019,0.1988,10581
20,DOWN,0.9058,0.1988,10581
20,DOWN,0.9097,0.1754,10585
20,DOWN,0.914,0.1813,10584
20,DOWN,0.9188,0.1696,10586
20,DOWN,0.9237,0.1696,10586
20,DOWN,0.9287,0.1579,10588
20,DOWN,0.9326,0.1579,10588
20,DOWN,0.9368,0.2222,10577
20,DOWN,0.9417,0.1813,10584
20,DOWN,0.9466,0.193,10582
20,DOWN,0.9516,0.1988,10581
20,DOWN,0.9564,0.1813,10584
20,DOWN,0.9604,0.193,10582
20,DOWN,0.9646,0.1988,10581
20,DOWN,0.9695,0.2047,10580
20,DOWN,0.9744,0.193,10582
20,DOWN,0.9793,0.1871,10583
20,DOWN,0.9842,0.1754,10585
20,DOWN,0.9881,0.193,10582
20,DOWN,0.9924,0.1696,10586
20,DOWN,0.9973,0.1696,10586
20,DOWN,1.0022,0.1813,10584
20,DOWN,1.0071,0.1988,10581
20,DOWN,1.011,0.2164,10578
20,DOWN,1.0152,0.1754,10585
20,DOWN,1.0201,0.193,10582
20,DOWN,1.0251,0.193,10582
20,DOWN,1.03,0.1637,10587
20,DOWN,1.0349,0.1871,10583
20,DOWN,1.0388,0.1988,10581
20,DOWN,1.0431,0.1813,10584
20,DOWN,1.0479,0.1813,10584
20,DOWN,1.0528,0.1813,10584
20,DOWN,1.0578,0.1988,10581
20,DOWN,1.0627,0.1637,10587
20,DOWN,1.0666,0.193,10582
20,DOWN,1.0708,0.193,10582
20,DOWN,1.0757,0.1579,10588
20,DOWN,1.0806,0.2281,10576
20,DOWN,1.0856,0.1579,10588
20,DOWN,1.0895,0.1462,10590
20,DOWN,1.0934,0.152,10589
20,DOWN,1.0976,0.1637,10587
21,UP,-0.0036,0.1813,10584
21,UP,0.0014,0.5731,10517
21,UP,0.0064,0.8713,10466
21,UP,0.0114,1.025,10440
21,UP,0.0163,1.0625,10434
21,UP,0.0212,0.8246,10474
21,UP,0.0261,0.5088,10528
21,UP,0.03,0.2573,10571
21,UP,0.0342,0.4737,10534
21,UP,0.0392,0.4035,10546
21,UP,0.044,0.3567,10554
21,UP,0.049,0.4211,10543
21,UP,0.0539,0.3801,10550
21,UP,0.0578,0.3275,10559
21,UP,0.062,0.3392,10557
21,UP,0.0669,0.3626,10553
21,UP,0.0718,0.3392,10557
21,UP,0.0767,0.3333,10558
21,UP,0.0817,0.3333,10558
21,UP,0.0856,0.3392,10557
21,UP,0.0898,0.3392,10557
21,UP,0.0947,0.3333,10558
21,UP,0.0996,0.3509,10555
22,DOWN,-0.0005,0.2749,10568
22,DOWN,0.0045,0.1345,10592
22,DOWN,0.0084,0.2222,10577
22,DOWN,0.0126,0.2515,10572
22,DOWN,0.0175,0.1754,10585
22,DOWN,0.0225,0.1404,10591
22,DOWN,0.0273,0.1579,10588
22,DOWN,0.0312,0.1462,10590
22,DOWN,0.0355,0.1404,10591
22,DOWN,0.0404,0.1287,10593
22,DOWN,0.0452,0.1345,10592
22,DOWN,0.0491,0.1404,10591
22,DOWN,0.0533,0.152,10589
22,DOWN,0.0582,0.1462,10590
22,DOWN,0.0631,0.1579,10588
22,DOWN,0.0681,0.1404,10591
22,DOWN,0.0732,0.1404,10591
22,DOWN,0.0781,0.1287,10593
22,DOWN,0.0832,0.1287,10593
22,DOWN,0.088,0.1462,10590
22,DOWN,0.0931,0.1637,10587
22,DOWN,0.0979,0.1637,10587
22,DOWN,0.1018,0.1404,10591
23,UP,-0.0004,0.4269,10542
23,UP,0.0048,0.7895,10480
23,UP,0.0095,1.0063,10443
23,UP,0.0147,1.0625,10434
23,UP,0.0196,0.9883,10446
23,UP,0.0247,0.614,10510
23,UP,0.0296,0.2515,10572
23,UP,0.0345,0.4503,10538
23,UP,0.0397,0.4211,10543
23,UP,0.0446,0.3509,10555
23,UP,0.0495,0.4152,10544
23,UP,0.0544,0.3977,10547
23,UP,0.0593,0.3158,10561
23,UP,0.0644,0.3392,10557
23,UP,0.0693,0.3333,10558
23,UP,0.0742,0.345,10556
23,UP,0.0791,0.3275,10559
23,UP,0.083,0.3158,10561
23,UP,0.0872,0.3333,10558
23,UP,0.0921,0.3099,10562
23,UP,0.097,0.3333,10558
24,DOWN,-0.003,0.3216,10560
24,DOWN,0.001,0.2632,10570
24,DOWN,0.0052,0.1228,10594
24,DOWN,0.0101,0.2573,10571
24,DOWN,0.0151,0.2281,10576
24,DOWN,0.0198,0.1345,10592
24,DOWN,0.024,0.1404,10591
24,DOWN,0.0289,0.1404,10591
24,DOWN,0.0338,0.1404,10591
24,DOWN,0.0387,0.1462,10590
24,DOWN,0.0437,0.152,10589
24,DOWN,0.0476,0.1345,10592
24,DOWN,0.0518,0.1404,10591
24,DOWN,0.0567,0.1404,10591
24,DOWN,0.0616,0.1228,10594
24,DOWN,0.0665,0.117,10595
24,DOWN,0.0715,0.1228,10594
24,DOWN,0.0754,0.1287,10593
24,DOWN,0.0796,0.1053,10597
24,DOWN,0.0845,0.1111,10596
24,DOWN,0.0894,0.1228,10594
24,DOWN,0.0943,0.1228,10594
24,DOWN,0.0982,0.1053,10597
24,DOWN,0.1024,0.1462,10590
24,DOWN,0.1074,0.1579,10588
24,DOWN,0.1122,0.1462,10590
24,DOWN,0.1172,0.1637,10587
24,DOWN,0.1221,0.1462,10590
24,DOWN,0.126,0.1579,10588
24,DOWN,0.1302,0.1462,10590
24,DOWN,0.1352,0.1404,10591
24,DOWN,0.1401,0.1404,10591
24,DOWN,0.1449,0.1345,10592
24,DOWN,0.1499,0.1345,10592
24,DOWN,0.1538,0.1228,10594
24,DOWN,0.1581,0.1462,10590
24,DOWN,0.1629,0.152,10589
24,DOWN,0.1668,0.1404,10591
24,DOWN,0.1707,0.1637,10587
24,DOWN,0.1749,0.1579,10588
24,DOWN,0.1798,0.1579,10588
24,DOWN,0.1848,0.1345,10592
24,DOWN,0.1897,0.1404,10591
24,DOWN,0.1946,0.152,10589
24,DOWN,0.1985,0.1287,10593
24,DOWN,0.2028,0.1228,10594
24,DOWN,0.2077,0.1053,10597
24,DOWN,0.2126,0.117,10595
24,DOWN,0.2175,0.1053,10597
24,DOWN,0.2224,0.117,10595
24,DOWN,0.2276,0.117,10595
24,DOWN,0.2323,0.1462,10590
24,DOWN,0.2375,0.1462,10590
24,DOWN,0.2423,0.1579,10588
24,DOWN,0.2474,0.1696,10586
24,DOWN,0.2522,0.1754,10585
24,DOWN,0.2573,0.193,10582
24,DOWN,0.2622,0.2164,10578
24,DOWN,0.2671,0.2164,10578
24,DOWN,0.272,0.1871,10583
24,DOWN,0.2759,0.2105,10579
24,DOWN,0.2801,0.193,10582
24,DOWN,0.2851,0.2105,10579
24,DOWN,0.29,0.1813,10584
24,DOWN,0.2949,0.1637,10587
24,DOWN,0.2998,0.1637,10587
24,DOWN,0.3037,0.1462,10590
24,DOWN,0.3079,0.1345,10592
24,DOWN,0.3128,0.1462,10590
24,DOWN,0.3178,0.117,10595
24,DOWN,0.3227,0.1345,10592
24,DOWN,0.3276,0.1345,10592
24,DOWN,0.3315,0.1287,10593
24,DOWN,0.3357,0.1345,10592
24,DOWN,0.3406,0.1287,10593
24,DOWN,0.3455,0.1404,10591
24,DOWN,0.3505,0.1404,10591
24,DOWN,0.3554,0.1462,10590
24,DOWN,0.3594,0.2047,10580
24,DOWN,0.3645,0.193,10582
24,DOWN,0.3693,0.1345,10592
24,DOWN,0.3744,0.1988,10581
24,DOWN,0.3792,0.1871,10583
24,DOWN,0.3843,0.1637,10587
24,DOWN,0.3892,0.1637,10587
24,DOWN,0.3944,0.1404,10591
24,DOWN,0.3992,0.1579,10588
24,DOWN,0.4043,0.193,10582
24,DOWN,0.4092,0.1754,10585
24,DOWN,0.4143,0.152,10589
24,DOWN,0.4191,0.1462,10590
24,DOWN,0.4242,0.1696,10586
24,DOWN,0.4291,0.152,10589
24,DOWN,0.434,0.1462,10590
24,DOWN,0.4389,0.1462,10590
24,DOWN,0.4438,0.1696,10586
24,DOWN,0.4477,0.1696,10586
24,DOWN,0.4516,0.1754,10585
24,DOWN,0.4567,0.152,10589
24,DOWN,0.4616,0.152,10589
24,DOWN,0.4655,0.1345,10592
24,DOWN,0.4698,0.1754,10585
24,DOWN,0.4747,0.1754,10585
24,DOWN,0.4796,0.1813,10584
24,DOWN,0.4845,0.1813,10584
24,DOWN,0.4894,0.1754,10585
24,DOWN,0.4943,0.1871,10583
24,DOWN,0.4982,0.1345,10592
24,DOWN,0.5025,0.1287,10593
24,DOWN,0.5074,0.1404,10591
24,DOWN,0.5123,0.117,10595
24,DOWN,0.5172,0.1345,10592
24,DOWN,0.5211,0.1462,10590
24,DOWN,0.5253,0.1988,10581
24,DOWN,0.5302,0.1404,10591
24,DOWN,0.5352,0.1287,10593
24,DOWN,0.5401,0.152,10589
24,DOWN,0.544,0.152,10589
24,DOWN,0.5479,0.1696,10586
24,DOWN,0.5521,0.1404,10591
24,DOWN,0.557,0.1462,10590
24,DOWN,0.5619,0.1228,10594
24,DOWN,0.5669,0.1579,10588
24,DOWN,0.5708,0.152,10589
24,DOWN,0.575,0.1345,10592
24,DOWN,0.5799,0.1287,10593
24,DOWN,0.5848,0.1287,10593
24,DOWN,0.5897,0.1287,10593
24,DOWN,0.5946,0.1754,10585
24,DOWN,0.5985,0.1462,10590
24,DOWN,0.6028,0.1462,10590
24,DOWN,0.6077,0.1462,10590
24,DOWN,0.6126,0.1345,10592
24,DOWN,0.6176,0.152,10589
24,DOWN,0.6224,0.1462,10590
24,DOWN,0.6264,0.1228,10594
24,DOWN,0.6306,0.1345,10592
24,DOWN,0.6356,0.1696,10586
24,DOWN,0.6404,0.2164,10578
24,DOWN,0.6453,0.1228,10594
24,DOWN,0.6492,0.1871,10583
24,DOWN,0.6534,0.1404,10591
24,DOWN,0.6583,0.1404,10591
24,DOWN,0.6633,0.1228,10594
24,DOWN,0.6681,0.1579,10588
24,DOWN,0.6731,0.1637,10587
24,DOWN,0.677,0.1579,10588
24,DOWN,0.6812,0.1637,10587
24,DOWN,0.6861,0.152,10589
24,DOWN,0.691,0.1754,10585
24,DOWN,0.6959,0.152,10589
24,DOWN,0.7008,0.1696,10586
24,DOWN,0.7047,0.1637,10587
24,DOWN,0.709,0.1579,10588
24,DOWN,0.7139,0.1404,10591
24,DOWN,0.7188,0.1579,10588
24,DOWN,0.7237,0.152,10589
24,DOWN,0.7286,0.1404,10591
24,DOWN,0.7325,0.152,10589
24,DOWN,0.7368,0.152,10589
24,DOWN,0.7417,0.1404,10591
24,DOWN,0.7466,0.1404,10591
24,DOWN,0.7515,0.1287,10593
24,DOWN,0.7555,0.152,10589
24,DOWN,0.7597,0.1228,10594
24,DOWN,0.7646,0.1287,10593
24,DOWN,0.7695,0.1462,10590
24,DOWN,0.7744,0.1754,10585
24,DOWN,0.7795,0.1462,10590
24,DOWN,0.7843,0.2164,10578
24,DOWN,0.7894,0.193,10582
24,DOWN,0.7942,0.2047,10580
24,DOWN,0.7994,0.1579,10588
24,DOWN,0.8041,0.1111,10596
24,DOWN,0.8084,0.1696,10586
24,DOWN,0.8132,0.1813,10584
24,DOWN,0.8183,0.1579,10588
24,DOWN,0.8231,0.1637,10587
24,DOWN,0.8282,0.1579,10588
24,DOWN,0.833,0.1228,10594
24,DOWN,0.8379,0.1287,10593
24,DOWN,0.8418,0.1579,10588
24,DOWN,0.8461,0.1462,10590
24,DOWN,0.851,0.1462,10590
24,DOWN,0.8559,0.1696,10586
24,DOWN,0.8606,0.1404,10591
24,DOWN,0.8648,0.1988,10581
24,DOWN,0.8698,0.1754,10585
24,DOWN,0.8747,0.1696,10586
24,DOWN,0.8796,0.1696,10586
24,DOWN,0.8835,0.1579,10588
24,DOWN,0.8874,0.1345,10592
24,DOWN,0.8916,0.152,10589
24,DOWN,0.8965,0.1462,10590
24,DOWN,0.9015,0.1637,10587
24,DOWN,0.9064,0.1871,10583
24,DOWN,0.9103,0.152,10589
24,DOWN,0.9145,0.1462,10590
24,DOWN,0.9195,0.1637,10587
24,DOWN,0.9243,0.1579,10588
24,DOWN,0.9292,0.1754,10585
24,DOWN,0.9332,0.1404,10591
24,DOWN,0.937,0.1462,10590
24,DOWN,0.9413,0.1637,10587
24,DOWN,0.9462,0.1637,10587
24,DOWN,0.9512,0.1637,10587
24,DOWN,0.956,0.1696,10586
24,DOWN,0.961,0.1579,10588
24,DOWN,0.9649,0.1404,10591
24,DOWN,0.9692,0.1287,10593
24,DOWN,0.974,0.1345,10592
24,DOWN,0.9789,0.1637,10587
24,DOWN,0.9839,0.1404,10591
24,DOWN,0.9888,0.1287,10593
24,DOWN,0.9927,0.1404,10591
24,DOWN,0.9969,0.1228,10594
24,DOWN,1.0018,0.1287,10593
24,DOWN,1.0067,0.1345,10592
24,DOWN,1.0116,0.1462,10590
24,DOWN,1.0165,0.1754,10585
24,DOWN,1.0205,0.1579,10588
24,DOWN,1.0247,0.1637,10587
24,DOWN,1.0296,0.1579,10588
24,DOWN,1.0345,0.1345,10592
24,DOWN,1.0395,0.152,10589
24,DOWN,1.0433,0.1404,10591
24,DOWN,1.0476,0.1579,10588
24,DOWN,1.0525,0.1579,10588
24,DOWN,1.0574,0.1404,10591
24,DOWN,1.0623,0.1287,10593
24,DOWN,1.0672,0.1871,10583
24,DOWN,1.0711,0.1287,10593
24,DOWN,1.0754,0.1287,10593
24,DOWN,1.0802,0.1345,10592
24,DOWN,1.0852,0.1637,10587
24,DOWN,1.0901,0.1754,10585
24,DOWN,1.095,0.1637,10587
24,DOWN,1.0989,0.1637,10587
25,UP,-0.0028,0.1754,10585
25,UP,0.0021,0.655,10503
25,UP,0.007,1.0063,10443
25,UP,0.0119,1.2125,10410
25,UP,0.0168,1.2563,10403
25,UP,0.0207,1.1562,10419
25,UP,0.0249,0.883,10464
25,UP,0.0298,0.4795,10533
25,UP,0.0347,0.3567,10554
25,UP,0.0397,0.5322,10524
25,UP,0.0446,0.4912,10531
25,UP,0.0485,0.3977,10547
25,UP,0.0527,0.386,10549
25,UP,0.0576,0.4561,10537
25,UP,0.0625,0.4269,10542
25,UP,0.0674,0.3216,10560
25,UP,0.0713,0.3567,10554
25,UP,0.0756,0.3743,10551
25,UP,0.0805,0.3684,10552
25,UP,0.0854,0.345,10556
25,UP,0.0903,0.2924,10565
25,UP,0.0952,0.269,10569
25,UP,0.0991,0.3041,10563
26,DOWN,-0.0017,0.2924,10565
26,DOWN,0.0033,0.1462,10590
26,DOWN,0.0082,0.1404,10591
26,DOWN,0.0129,0.193,10582
26,DOWN,0.0172,0.1111,10596
26,DOWN,0.0221,0.1287,10593
26,DOWN,0.027,0.117,10595
26,DOWN,0.0319,0.117,10595
26,DOWN,0.0368,0.1345,10592
26,DOWN,0.0407,0.117,10595
26,DOWN,0.045,0.1111,10596
26,DOWN,0.0499,0.117,10595
26,DOWN,0.0548,0.117,10595
26,DOWN,0.0597,0.117,10595
26,DOWN,0.0636,0.1579,10588
26,DOWN,0.0675,0.1462,10590
26,DOWN,0.0718,0.117,10595
26,DOWN,0.0767,0.1053,10597
26,DOWN,0.0816,0.152,10589
26,DOWN,0.0865,0.0994,10598
26,DOWN,0.0914,0.0936,10599
26,DOWN,0.0953,0.152,10589
26,DOWN,0.0995,0.0877,10600
27,UP,-0.0015,0.2281,10576
27,UP,0.0034,0.7076,10494
27,UP,0.0083,0.9825,10447
27,UP,0.0122,1.2,10412
27,UP,0.0164,1.2563,10403
27,UP,0.0213,1.0813,10431
27,UP,0.0263,0.7427,10488
27,UP,0.0312,0.3567,10554
27,UP,0.035,0.3509,10555
27,UP,0.0393,0.5088,10528
27,UP,0.0442,0.5029,10529
27,UP,0.0491,0.3918,10548
27,UP,0.054,0.386,10549
27,UP,0.0589,0.4035,10546
27,UP,0.0628,0.3977,10547
27,UP,0.0667,0.3626,10553
27,UP,0.071,0.3392,10557
27,UP,0.0759,0.3099,10562
27,UP,0.0808,0.2924,10565
27,UP,0.0857,0.3626,10553
27,UP,0.0896,0.3099,10562
27,UP,0.0939,0.3158,10561
27,UP,0.0988,0.2865,10566
28,DOWN,-0.0013,0.269,10569
28,DOWN,0.0036,0.1111,10596
28,DOWN,0.0085,0.1579,10588
28,DOWN,0.0124,0.1637,10587
28,DOWN,0.0166,0.076,10602
28,DOWN,0.0216,0.1637,10587
28,DOWN,0.0265,0.1637,10587
28,DOWN,0.0314,0.1287,10593
28,DOWN,0.0353,0.0936,10599
28,DOWN,0.0395,0.0994,10598
28,DOWN,0.0444,0.1111,10596
28,DOWN,0.0493,0.1053,10597
28,DOWN,0.0542,0.0994,10598
28,DOWN,0.0581,0.0994,10598
28,DOWN,0.0624,0.1053,10597
28,DOWN,0.0673,0.1287,10593
28,DOWN,0.0722,0.1111,10596
28,DOWN,0.0771,0.117,10595
28,DOWN,0.082,0.0936,10599
28,DOWN,0.0859,0.1053,10597
28,DOWN,0.0901,0.1111,10596
28,DOWN,0.0951,0.0994,10598
28,DOWN,0.1,0.1053,10597
28,DOWN,0.1049,0.117,10595
28,DOWN,0.1098,0.1228,10594
28,DOWN,0.1137,0.1111,10596
28,DOWN,0.1179,0.0994,10598
28,DOWN,0.1228,0.1111,10596
28,DOWN,0.1277,0.1053,10597
28,DOWN,0.1327,0.117,10595
28,DOWN,0.1376,0.117,10595
28,DOWN,0.1428,0.1053,10597
28,DOWN,0.1476,0.117,10595
28,DOWN,0.1515,0.117,10595
28,DOWN,0.1566,0.117,10595
28,DOWN,0.1614,0.1287,10593
28,DOWN,0.1665,0.1053,10597
28,DOWN,0.1713,0.117,10595
28,DOWN,0.1756,0.1228,10594
28,DOWN,0.1804,0.117,10595
28,DOWN,0.1853,0.117,10595
28,DOWN,0.1904,0.117,10595
28,DOWN,0.1954,0.0936,10599
28,DOWN,0.2001,0.117,10595
28,DOWN,0.2044,0.117,10595
28,DOWN,0.2092,0.1111,10596
28,DOWN,0.2143,0.1287,10593
28,DOWN,0.2191,0.1228,10594
28,DOWN,0.224,0.1228,10594
28,DOWN,0.2279,0.1228,10594
28,DOWN,0.2322,0.0994,10598
28,DOWN,0.237,0.117,10595
28,DOWN,0.242,0.1053,10597
28,DOWN,0.2469,0.1111,10596
28,DOWN,0.2519,0.1462,10590
28,DOWN,0.2568,0.1111,10596
28,DOWN,0.2617,0.1053,10597
28,DOWN,0.2656,0.1111,10596
28,DOWN,0.2698,0.1111,10596
28,DOWN,0.2747,0.0994,10598
28,DOWN,0.2796,0.1637,10587
28,DOWN,0.2845,0.1053,10597
28,DOWN,0.2895,0.1053,10597
28,DOWN,0.2934,0.1228,10594
28,DOWN,0.2976,0.1111,10596
28,DOWN,0.3025,0.1053,10597
28,DOWN,0.3074,0.1287,10593
28,DOWN,0.3123,0.117,10595
28,DOWN,0.3163,0.1111,10596
28,DOWN,0.3205,0.1111,10596
28,DOWN,0.3254,0.1111,10596
28,DOWN,0.3303,0.0994,10598
28,DOWN,0.3353,0.0994,10598
28,DOWN,0.3402,0.1228,10594
28,DOWN,0.3441,0.1111,10596
28,DOWN,0.3483,0.0936,10599
28,DOWN,0.3533,0.1228,10594
28,DOWN,0.358,0.1228,10594
28,DOWN,0.362,0.117,10595
28,DOWN,0.3662,0.117,10595
28,DOWN,0.371,0.1111,10596
28,DOWN,0.3759,0.1228,10594
28,DOWN,0.3798,0.117,10595
28,DOWN,0.3849,0.117,10595
28,DOWN,0.3899,0.1053,10597
28,DOWN,0.3948,0.1228,10594
28,DOWN,0.3987,0.117,10595
28,DOWN,0.4038,0.1111,10596
28,DOWN,0.4086,0.0994,10598
28,DOWN,0.4128,0.1696,10586
28,DOWN,0.4177,0.1637,10587
28,DOWN,0.4227,0.0994,10598
28,DOWN,0.4275,0.152,10589
28,DOWN,0.4326,0.1345,10592
28,DOWN,0.4374,0.1462,10590
28,DOWN,0.4424,0.0936,10599
28,DOWN,0.4474,0.1111,10596
28,DOWN,0.4523,0.0994,10598
28,DOWN,0.4562,0.0936,10599
28,DOWN,0.4604,0.1345,10592
28,DOWN,0.4654,0.1287,10593
28,DOWN,0.4703,0.1053,10597
28,DOWN,0.4751,0.0994,10598
28,DOWN,0.48,0.1053,10597
28,DOWN,0.484,0.1111,10596
28,DOWN,0.4883,0.1053,10597
28,DOWN,0.4932,0.1111,10596
28,DOWN,0.498,0.0994,10598
28,DOWN,0.5029,0.1462,10590
28,DOWN,0.5079,0.1111,10596
28,DOWN,0.5118,0.1228,10594
28,DOWN,0.516,0.1228,10594
28,DOWN,0.5209,0.0936,10599
28,DOWN,0.5258,0.0994,10598
28,DOWN,0.5308,0.1053,10597
28,DOWN,0.5357,0.1111,10596
28,DOWN,0.5396,0.1228,10594
28,DOWN,0.5439,0.1111,10596
28,DOWN,0.5488,0.117,10595
28,DOWN,0.5537,0.1111,10596
28,DOWN,0.5586,0.1111,10596
28,DOWN,0.5634,0.0994,10598
28,DOWN,0.5686,0.1053,10597
28,DOWN,0.5734,0.1053,10597
28,DOWN,0.5785,0.0877,10600
28,DOWN,0.5833,0.0994,10598
28,DOWN,0.5875,0.117,10595
28,DOWN,0.5924,0.0936,10599
28,DOWN,0.5975,0.117,10595
28,DOWN,0.6022,0.0936,10599
28,DOWN,0.6062,0.0994,10598
28,DOWN,0.6104,0.1053,10597
28,DOWN,0.6152,0.1111,10596
28,DOWN,0.6201,0.1228,10594
28,DOWN,0.624,0.1053,10597
28,DOWN,0.6283,0.1111,10596
28,DOWN,0.6332,0.1053,10597
28,DOWN,0.638,0.1053,10597
28,DOWN,0.6419,0.1053,10597
28,DOWN,0.6461,0.117,10595
28,DOWN,0.651,0.1228,10594
28,DOWN,0.6559,0.0994,10598
28,DOWN,0.6608,0.0994,10598
28,DOWN,0.6657,0.1228,10594
28,DOWN,0.6696,0.117,10595
28,DOWN,0.6738,0.0994,10598
28,DOWN,0.6787,0.1345,10592
28,DOWN,0.6837,0.1228,10594
28,DOWN,0.6886,0.1111,10596
28,DOWN,0.6935,0.0936,10599
28,DOWN,0.6974,0.1287,10593
28,DOWN,0.7016,0.1287,10593
28,DOWN,0.7065,0.117,10595
28,DOWN,0.7114,0.1111,10596
28,DOWN,0.7163,0.1111,10596
28,DOWN,0.7203,0.1111,10596
28,DOWN,0.7245,0.1053,10597
28,DOWN,0.7294,0.117,10595
28,DOWN,0.7343,0.1287,10593
28,DOWN,0.7392,0.1228,10594
28,DOWN,0.7441,0.1111,10596
28,DOWN,0.748,0.1228,10594
28,DOWN,0.7523,0.0994,10598
28,DOWN,0.7572,0.1053,10597
28,DOWN,0.7621,0.1053,10597
28,DOWN,0.767,0.0994,10598
28,DOWN,0.7719,0.1053,10597
28,DOWN,0.7758,0.1462,10590
28,DOWN,0.7801,0.0936,10599
28,DOWN,0.785,0.1111,10596
28,DOWN,0.7899,0.1462,10590
28,DOWN,0.7948,0.152,10589
28,DOWN,0.7997,0.0994,10598
28,DOWN,0.8036,0.0994,10598
28,DOWN,0.8079,0.0994,10598
28,DOWN,0.8128,0.1111,10596
28,DOWN,0.8177,0.1053,10597
28,DOWN,0.8226,0.0994,10598
28,DOWN,0.8275,0.0994,10598
28,DOWN,0.8314,0.0994,10598
28,DOWN,0.8356,0.1696,10586
28,DOWN,0.8406,0.0936,10599
28,DOWN,0.8455,0.0936,10599
28,DOWN,0.8504,0.0994,10598
28,DOWN,0.8543,0.0994,10598
28,DOWN,0.8582,0.1053,10597
28,DOWN,0.8624,0.1462,10590
28,DOWN,0.8673,0.1053,10597
28,DOWN,0.8723,0.1053,10597
28,DOWN,0.8772,0.1287,10593
28,DOWN,0.8821,0.1287,10593
28,DOWN,0.886,0.1228,10594
28,DOWN,0.8902,0.117,10595
28,DOWN,0.8952,0.117,10595
28,DOWN,0.9001,0.1111,10596
28,DOWN,0.905,0.1111,10596
28,DOWN,0.9099,0.1111,10596
28,DOWN,0.9138,0.1111,10596
28,DOWN,0.918,0.1287,10593
28,DOWN,0.923,0.1111,10596
28,DOWN,0.9279,0.0936,10599
28,DOWN,0.9328,0.1111,10596
28,DOWN,0.9377,0.1053,10597
28,DOWN,0.9416,0.1111,10596
28,DOWN,0.9459,0.1053,10597
28,DOWN,0.9508,0.1111,10596
28,DOWN,0.9557,0.0936,10599
28,DOWN,0.9605,0.1053,10597
28,DOWN,0.9657,0.1053,10597
28,DOWN,0.9705,0.117,10595
28,DOWN,0.9747,0.117,10595
28,DOWN,0.9795,0.1287,10593
28,DOWN,0.9846,0.117,10595
28,DOWN,0.9895,0.1111,10596
28,DOWN,0.9946,0.1053,10597
28,DOWN,0.9994,0.0936,10599
28,DOWN,1.0045,0.1053,10597
28,DOWN,1.0093,0.0936,10599
28,DOWN,1.0144,0.1053,10597
28,DOWN,1.0191,0.1228,10594
28,DOWN,1.0231,0.1053,10597
28,DOWN,1.0273,0.117,10595
28,DOWN,1.0322,0.1111,10596
28,DOWN,1.0372,0.1404,10591
28,DOWN,1.0419,0.1111,10596
28,DOWN,1.047,0.0994,10598
28,DOWN,1.0519,0.1053,10597
28,DOWN,1.0558,0.1345,10592
28,DOWN,1.0597,0.1053,10597
28,DOWN,1.0639,0.1111,10596
28,DOWN,1.0688,0.1053,10597
28,DOWN,1.0738,0.1053,10597
28,DOWN,1.0787,0.1053,10597
28,DOWN,1.0826,0.117,10595
28,DOWN,1.0868,0.117,10595
28,DOWN,1.0917,0.1111,10596
28,DOWN,1.0966,0.1111,10596
28,DOWN,1.1015,0.117,10595
29,UP,-0.0006,0.2515,10572
29,UP,0.0037,0.7544,10486
29,UP,0.0085,1.0625,10434
