stroke_no,direction,time_s,position_mm,raw_value
12,DOWN,0.2505,0.0,10620
12,DOWN,0.2547,0.0,10621
12,DOWN,0.2596,0.0,10622
12,DOWN,0.2645,0.0,10623
12,DOWN,0.2684,0.0,10620
12,DOWN,0.2726,0.0,10624
12,DOWN,0.2775,0.0,10617
12,DOWN,0.2824,0.0,10622
12,DOWN,0.2873,0.0,10620
12,DOWN,0.2913,0.0,10623
12,DOWN,0.2955,0.0,10621
12,DOWN,0.3004,0.0,10619
12,DOWN,0.3053,0.0,10620
12,DOWN,0.3102,0.0,10622
12,DOWN,0.3151,0.0,10624
12,DOWN,0.319,0.0,10622
12,DOWN,0.3233,0.0,10618
12,DOWN,0.3281,0.0,10624
12,DOWN,0.3331,0.0,10625
12,DOWN,0.3379,0.0,10625
12,DOWN,0.3418,0.0,10623
12,DOWN,0.3461,0.0,10624
12,DOWN,0.351,0.0,10622
12,DOWN,0.3559,0.0,10625
12,DOWN,0.3608,0.0,10617
12,DOWN,0.3647,0.0,10623
12,DOWN,0.3689,0.0,10615
12,DOWN,0.3738,0.0,10625
12,DOWN,0.3788,0.0,10624
12,DOWN,0.3837,0.0,10625
12,DOWN,0.3889,0.0,10626
12,DOWN,0.3936,0.0,10623
12,DOWN,0.3987,0.0,10627
12,DOWN,0.4037,0.0,10624
12,DOWN,0.4085,0.0058,10614
12,DOWN,0.4127,0.0,10620
12,DOWN,0.4175,0.0,10624
12,DOWN,0.4226,0.0,10623
12,DOWN,0.4275,0.0,10625
12,DOWN,0.4324,0.0,10622
12,DOWN,0.4374,0.0,10620
12,DOWN,0.4424,0.0,10616
12,DOWN,0.4474,0.0,10623
12,DOWN,0.4523,0.0,10624
12,DOWN,0.4572,0.0,10618
12,DOWN,0.4623,0.0,10620
12,DOWN,0.4672,0.0,10625
12,DOWN,0.4721,0.0,10619
12,DOWN,0.477,0.0,10622
12,DOWN,0.4821,0.0,10621
12,DOWN,0.487,0.0,10622
12,DOWN,0.4919,0.0,10623
12,DOWN,0.4968,0.0058,10614
12,DOWN,0.5007,0.0,10624
12,DOWN,0.5049,0.0,10623
12,DOWN,0.5098,0.0,10623
12,DOWN,0.5147,0.0,10623
12,DOWN,0.5196,0.0,10622
12,DOWN,0.5235,0.0,10624
12,DOWN,0.5277,0.0,10623
12,DOWN,0.5326,0.0,10621
12,DOWN,0.5376,0.0,10620
12,DOWN,0.5425,0.0,10623
12,DOWN,0.5464,0.0,10624
12,DOWN,0.5506,0.0,10624
12,DOWN,0.5555,0.0,10624
12,DOWN,0.5604,0.0,10626
12,DOWN,0.5653,0.0,10625
12,DOWN,0.5692,0.0,10622
12,DOWN,0.5734,0.0,10627
12,DOWN,0.5783,0.0,10624
12,DOWN,0.5832,0.0,10623
12,DOWN,0.5881,0.0,10618
12,DOWN,0.592,0.0,10624
12,DOWN,0.5963,0.0,10622
12,DOWN,0.6012,0.0,10623
12,DOWN,0.6061,0.0,10619
12,DOWN,0.611,0.0,10625
12,DOWN,0.6159,0.0,10625
12,DOWN,0.6198,0.0,10623
12,DOWN,0.6241,0.0,10623
12,DOWN,0.629,0.0,10625
12,DOWN,0.6339,0.0,10624
12,DOWN,0.6388,0.0,10624
12,DOWN,0.6437,0.0,10624
12,DOWN,0.6476,0.0,10622
12,DOWN,0.6518,0.0,10625
12,DOWN,0.6567,0.0,10624
12,DOWN,0.6616,0.0,10621
12,DOWN,0.6665,0.0,10622
12,DOWN,0.6704,0.0,10628
12,DOWN,0.6746,0.0,10625
12,DOWN,0.6795,0.0,10629
12,DOWN,0.6845,0.0,10628
12,DOWN,0.6883,0.0,10626
12,DOWN,0.6922,0.0,10627
12,DOWN,0.6965,0.0,10625
12,DOWN,0.7014,0.0,10627
12,DOWN,0.7063,0.0,10627
12,DOWN,0.7112,0.0,10625
12,DOWN,0.7151,0.0,10627
12,DOWN,0.7193,0.0,10625
12,DOWN,0.7243,0.0,10621
12,DOWN,0.7292,0.0,10623
12,DOWN,0.7341,0.0,10623
12,DOWN,0.738,0.0,10627
12,DOWN,0.7422,0.0,10620
12,DOWN,0.7471,0.0,10624
12,DOWN,0.752,0.0,10618
12,DOWN,0.757,0.0,10623
12,DOWN,0.7618,0.0,10624
12,DOWN,0.7657,0.0,10623
12,DOWN,0.77,0.0,10618
12,DOWN,0.7749,0.0,10623
12,DOWN,0.7798,0.0,10617
12,DOWN,0.7847,0.0,10616
12,DOWN,0.7886,0.0,10616
12,DOWN,0.7929,0.0058,10614
12,DOWN,0.7977,0.0,10625
12,DOWN,0.8027,0.0,10623
12,DOWN,0.8075,0.0,10627
12,DOWN,0.8115,0.0,10620
12,DOWN,0.8157,0.0,10623
12,DOWN,0.8207,0.0,10621
12,DOWN,0.8254,0.0,10623
12,DOWN,0.8293,0.0,10622
12,DOWN,0.8335,0.0,10623
12,DOWN,0.8384,0.0,10625
12,DOWN,0.8434,0.0,10625
12,DOWN,0.8482,0.0,10624
12,DOWN,0.8521,0.0,10622
12,DOWN,0.8564,0.0,10624
12,DOWN,0.8613,0.0,10625
12,DOWN,0.8662,0.0,10622
12,DOWN,0.8711,0.0,10627
12,DOWN,0.876,0.0,10628
12,DOWN,0.8799,0.0,10627
12,DOWN,0.8842,0.0,10627
12,DOWN,0.8891,0.0,10625
12,DOWN,0.894,0.0,10627
12,DOWN,0.8989,0.0,10629
12,DOWN,0.9039,0.0,10627
12,DOWN,0.9088,0.0,10630
12,DOWN,0.9127,0.0,10629
12,DOWN,0.9169,0.0,10627
12,DOWN,0.9218,0.0,10628
12,DOWN,0.9267,0.0,10627
12,DOWN,0.9316,0.0,10628
12,DOWN,0.9355,0.0,10630
12,DOWN,0.9397,0.0,10628
12,DOWN,0.9446,0.0,10628
12,DOWN,0.9495,0.0,10627
12,DOWN,0.9534,0.0,10629
12,DOWN,0.9574,0.0,10629
12,DOWN,0.9616,0.0,10617
12,DOWN,0.9665,0.0,10618
12,DOWN,0.9714,0.0,10626
12,DOWN,0.9764,0.0,10627
12,DOWN,0.9802,0.0,10626
12,DOWN,0.9845,0.0,10627
12,DOWN,0.9894,0.0,10626
12,DOWN,0.9943,0.0,10626
12,DOWN,0.9992,0.0,10626
12,DOWN,1.0031,0.0,10625
12,DOWN,1.0074,0.0,10625
12,DOWN,1.0122,0.0,10625
12,DOWN,1.0171,0.0,10623
12,DOWN,1.022,0.0,10624
12,DOWN,1.0259,0.0,10622
12,DOWN,1.0302,0.0,10623
12,DOWN,1.0351,0.0,10625
12,DOWN,1.04,0.0,10626
12,DOWN,1.0449,0.0,10622
12,DOWN,1.0498,0.0,10626
12,DOWN,1.0537,0.0,10626
12,DOWN,1.0579,0.0,10615
12,DOWN,1.0628,0.0,10624
12,DOWN,1.0677,0.0,10624
12,DOWN,1.0726,0.0,10626
12,DOWN,1.0765,0.0,10628
12,DOWN,1.0808,0.0,10618
12,DOWN,1.0857,0.0,10626
12,DOWN,1.0906,0.0,10625
12,DOWN,1.0955,0.0,10621
12,DOWN,1.0994,0.0,10627
13,UP,-0.0023,0.0,10616
13,UP,0.0026,0.5556,10520
13,UP,0.0075,1.0375,10438
13,UP,0.0124,1.3875,10382
13,UP,0.0173,1.6,10348
13,UP,0.0212,1.5875,10350
13,UP,0.0254,1.3875,10382
13,UP,0.0303,1.0938,10429
13,UP,0.0353,0.6667,10501
13,UP,0.0402,0.2515,10572
13,UP,0.0441,0.2573,10571
13,UP,0.048,0.4795,10533
13,UP,0.0522,0.6257,10508
13,UP,0.0571,0.5556,10520
13,UP,0.062,0.3567,10554
13,UP,0.067,0.1579,10588
13,UP,0.0709,0.3216,10560
13,UP,0.0751,0.3918,10548
13,UP,0.08,0.2924,10565
13,UP,0.0849,0.1754,10585
13,UP,0.0898,0.2398,10574
13,UP,0.0948,0.193,10582
13,UP,0.0987,0.1696,10586
14,DOWN,-0.0021,0.1462,10590
14,DOWN,0.0028,0.0936,10599
14,DOWN,0.0076,0.0468,10607
14,DOWN,0.0115,0.0,10615
14,DOWN,0.0157,0.0,10617
14,DOWN,0.0206,0.0,10619
14,DOWN,0.0255,0.0,10620
14,DOWN,0.0295,0.0,10619
14,DOWN,0.0333,0.0,10622
14,DOWN,0.0376,0.0,10623
14,DOWN,0.0425,0.0,10622
14,DOWN,0.0475,0.0,10626
14,DOWN,0.0523,0.0,10625
14,DOWN,0.0562,0.0,10628
14,DOWN,0.0605,0.0,10629
14,DOWN,0.0653,0.0,10633
14,DOWN,0.0702,0.0,10627
14,DOWN,0.0752,0.0,10634
14,DOWN,0.0791,0.0,10626
14,DOWN,0.083,0.0,10626
14,DOWN,0.0872,0.0,10628
14,DOWN,0.0921,0.0,10634
14,DOWN,0.097,0.0,10625
14,DOWN,0.102,0.0,10619
15,UP,-0.0002,0.0585,10605
15,UP,0.0041,0.6901,10497
15,UP,0.0088,1.2,10412
15,UP,0.0138,1.4875,10366
15,UP,0.0177,1.6938,10333
15,UP,0.0219,1.65,10340
15,UP,0.0268,1.4688,10369
15,UP,0.0317,1.075,10432
15,UP,0.0366,0.7018,10495
15,UP,0.0405,0.2632,10570
15,UP,0.0447,0.269,10569
15,UP,0.0496,0.5614,10519
15,UP,0.0546,0.6082,10511
15,UP,0.0595,0.5029,10529
15,UP,0.0634,0.4211,10543
15,UP,0.0676,0.2632,10570
15,UP,0.0725,0.2573,10571
15,UP,0.0775,0.3275,10559
15,UP,0.0823,0.2398,10574
15,UP,0.0872,0.193,10582
15,UP,0.0911,0.1813,10584
15,UP,0.0955,0.1754,10585
15,UP,0.1003,0.2105,10579
16,DOWN,-0.0008,0.1345,10592
16,DOWN,0.0042,0.0526,10606
16,DOWN,0.0091,0.0234,10611
16,DOWN,0.013,0.0,10615
16,DOWN,0.0172,0.0058,10614
16,DOWN,0.0222,0.0,10616
16,DOWN,0.0271,0.0,10618
16,DOWN,0.032,0.0,10616
16,DOWN,0.0369,0.0,10615
16,DOWN,0.0408,0.0058,10614
16,DOWN,0.045,0.0,10615
16,DOWN,0.0499,0.0,10632
16,DOWN,0.0548,0.0,10624
16,DOWN,0.0597,0.0,10624
16,DOWN,0.0636,0.0,10630
16,DOWN,0.0678,0.0,10616
16,DOWN,0.0727,0.0,10634
16,DOWN,0.0776,0.0,10629
16,DOWN,0.0815,0.0,10626
16,DOWN,0.0858,0.0,10624
16,DOWN,0.0906,0.0,10623
16,DOWN,0.0956,0.0,10629
16,DOWN,0.1005,0.0,10633
16,DOWN,0.1054,0.0,10623
16,DOWN,0.1092,0.0,10628
16,DOWN,0.1135,0.0,10622
16,DOWN,0.1184,0.0,10618
16,DOWN,0.1233,0.0,10625
16,DOWN,0.1282,0.0,10626
16,DOWN,0.1321,0.0,10619
16,DOWN,0.1363,0.0,10620
16,DOWN,0.1413,0.0,10625
16,DOWN,0.1462,0.0,10622
16,DOWN,0.151,0.0,10628
16,DOWN,0.155,0.0,10629
16,DOWN,0.1592,0.0,10633
16,DOWN,0.1641,0.0,10626
16,DOWN,0.169,0.0,10623
16,DOWN,0.1739,0.0,10619
16,DOWN,0.1788,0.0,10634
16,DOWN,0.1827,0.0,10629
16,DOWN,0.1869,0.0,10621
16,DOWN,0.1918,0.0,10626
16,DOWN,0.1968,0.0,10617
16,DOWN,0.2017,0.0,10635
16,DOWN,0.2056,0.0,10625
16,DOWN,0.2098,0.0,10631
16,DOWN,0.2147,0.0,10625
16,DOWN,0.2196,0.0,10626
16,DOWN,0.2245,0.0,10623
16,DOWN,0.2284,0.0,10617
16,DOWN,0.2326,0.0,10628
16,DOWN,0.2375,0.0,10625
16,DOWN,0.2424,0.0,10630
16,DOWN,0.2473,0.0,10628
16,DOWN,0.2512,0.0,10634
16,DOWN,0.2555,0.0,10622
16,DOWN,0.2604,0.0,10626
16,DOWN,0.2653,0.0,10635
16,DOWN,0.2702,0.0,10624
16,DOWN,0.2741,0.0,10621
16,DOWN,0.2783,0.0,10632
16,DOWN,0.2832,0.0,10633
16,DOWN,0.2881,0.0,10634
16,DOWN,0.293,0.0,10627
16,DOWN,0.298,0.0,10633
16,DOWN,0.3019,0.0,10629
16,DOWN,0.3061,0.0,10626
16,DOWN,0.311,0.0,10634
16,DOWN,0.3159,0.0,10625
16,DOWN,0.3208,0.0,10618
16,DOWN,0.3247,0.0,10625
16,DOWN,0.3289,0.0,10623
16,DOWN,0.3339,0.0,10627
16,DOWN,0.3387,0.0,10618
16,DOWN,0.3436,0.0,10617
16,DOWN,0.3475,0.0,10621
16,DOWN,0.3518,0.0,10618
16,DOWN,0.3567,0.0,10622
16,DOWN,0.3616,0.0,10623
16,DOWN,0.3665,0.0,10633
16,DOWN,0.3704,0.0,10624
16,DOWN,0.3746,0.0,10628
16,DOWN,0.3795,0.0,10627
16,DOWN,0.3844,0.0,10627
16,DOWN,0.3893,0.0,10622
16,DOWN,0.3943,0.0,10631
16,DOWN,0.3983,0.0,10626
16,DOWN,0.4033,0.0,10626
16,DOWN,0.4082,0.0,10626
16,DOWN,0.4121,0.0,10627
16,DOWN,0.4163,0.0,10626
16,DOWN,0.4213,0.0,10622
16,DOWN,0.4262,0.0,10627
16,DOWN,0.4311,0.0,10622
16,DOWN,0.436,0.0,10630
16,DOWN,0.4399,0.0,10633
16,DOWN,0.4441,0.0,10624
16,DOWN,0.4491,0.0,10634
16,DOWN,0.454,0.0,10616
16,DOWN,0.4588,0.0,10632
16,DOWN,0.4637,0.0,10628
16,DOWN,0.4676,0.0,10625
16,DOWN,0.4719,0.0,10620
16,DOWN,0.4768,0.0,10616
16,DOWN,0.4817,0.0,10624
16,DOWN,0.4866,0.0,10627
16,DOWN,0.4905,0.0,10624
16,DOWN,0.4947,0.0,10629
16,DOWN,0.4996,0.0,10627
16,DOWN,0.5045,0.0,10623
16,DOWN,0.5094,0.0,10625
16,DOWN,0.5133,0.0,10629
16,DOWN,0.5176,0.0,10627
16,DOWN,0.5225,0.0,10634
16,DOWN,0.5274,0.0,10629
16,DOWN,0.5323,0.0,10617
16,DOWN,0.5372,0.0,10622
16,DOWN,0.5411,0.0,10629
16,DOWN,0.5454,0.0,10630
16,DOWN,0.5503,0.0,10618
16,DOWN,0.5552,0.0,10617
16,DOWN,0.5601,0.0,10634
16,DOWN,0.5651,0.0,10617
16,DOWN,0.569,0.0,10621
16,DOWN,0.5742,0.0,10626
16,DOWN,0.5789,0.0,10625
16,DOWN,0.5831,0.0,10628
16,DOWN,0.588,0.0,10627
16,DOWN,0.5929,0.0,10626
16,DOWN,0.5981,0.0,10623
16,DOWN,0.6028,0.0,10623
16,DOWN,0.6078,0.0,10624
16,DOWN,0.6116,0.0,10627
16,DOWN,0.6159,0.0,10634
16,DOWN,0.6208,0.0,10633
16,DOWN,0.6257,0.0,10627
16,DOWN,0.6308,0.0,10630
16,DOWN,0.6357,0.0,10623
16,DOWN,0.6405,0.0,10626
16,DOWN,0.6447,0.0,10628
16,DOWN,0.6495,0.0,10615
16,DOWN,0.6544,0.0,10621
16,DOWN,0.6583,0.0,10627
16,DOWN,0.6625,0.0,10631
16,DOWN,0.6674,0.0,10623
16,DOWN,0.6723,0.0,10622
16,DOWN,0.6772,0.0,10625
16,DOWN,0.6811,0.0,10624
16,DOWN,0.6853,0.0,10628
16,DOWN,0.6903,0.0,10615
16,DOWN,0.6952,0.0,10619
16,DOWN,0.7001,0.0,10622
16,DOWN,0.705,0.0,10627
16,DOWN,0.7089,0.0,10635
16,DOWN,0.7131,0.0,10628
16,DOWN,0.7181,0.0,10629
16,DOWN,0.7229,0.0,10620
16,DOWN,0.7279,0.0,10622
16,DOWN,0.7328,0.0,10617
16,DOWN,0.7367,0.0,10627
16,DOWN,0.7409,0.0,10624
16,DOWN,0.7458,0.0,10629
16,DOWN,0.7507,0.0,10624
16,DOWN,0.7546,0.0,10625
16,DOWN,0.7585,0.0,10632
16,DOWN,0.7627,0.0,10627
16,DOWN,0.7676,0.0,10627
16,DOWN,0.7726,0.0,10627
16,DOWN,0.7774,0.0,10622
16,DOWN,0.7813,0.0,10635
16,DOWN,0.7856,0.0,10633
16,DOWN,0.7905,0.0,10624
16,DOWN,0.7954,0.0,10621
16,DOWN,0.8003,0.0,10634
16,DOWN,0.8042,0.0,10624
16,DOWN,0.8081,0.0,10630
16,DOWN,0.8124,0.0,10626
16,DOWN,0.8173,0.0,10625
16,DOWN,0.8222,0.0,10632
16,DOWN,0.8271,0.0,10626
16,DOWN,0.831,0.0,10628
16,DOWN,0.8352,0.0,10629
16,DOWN,0.8401,0.0,10624
16,DOWN,0.845,0.0,10626
16,DOWN,0.85,0.0,10631
16,DOWN,0.8549,0.0,10632
16,DOWN,0.8587,0.0,10630
16,DOWN,0.863,0.0,10628
16,DOWN,0.8679,0.0,10625
16,DOWN,0.8728,0.0,10629
16,DOWN,0.8767,0.0,10618
16,DOWN,0.8809,0.0,10629
16,DOWN,0.8858,0.0,10625
16,DOWN,0.8907,0.0,10628
16,DOWN,0.8956,0.0,10633
16,DOWN,0.8995,0.0,10627
16,DOWN,0.9037,0.0,10624
16,DOWN,0.9086,0.0,10622
16,DOWN,0.9136,0.0,10625
16,DOWN,0.9184,0.0,10634
16,DOWN,0.9223,0.0,10618
16,DOWN,0.9266,0.0,10627
16,DOWN,0.9315,0.0,10627
16,DOWN,0.9364,0.0,10631
16,DOWN,0.9413,0.0,10628
16,DOWN,0.9462,0.0,10632
16,DOWN,0.9501,0.0,10617
16,DOWN,0.9543,0.0,10625
16,DOWN,0.9592,0.0,10626
16,DOWN,0.9641,0.0,10631
16,DOWN,0.969,0.0,10626
16,DOWN,0.973,0.0,10618
16,DOWN,0.9772,0.0,10627
16,DOWN,0.9821,0.0,10625
16,DOWN,0.987,0.0,10617
16,DOWN,0.9919,0.0,10626
16,DOWN,0.9958,0.0,10627
16,DOWN,1.0,0.0,10626
16,DOWN,1.0049,0.0,10623
16,DOWN,1.0098,0.0,10631
16,DOWN,1.0147,0.0,10622
16,DOWN,1.0186,0.0,10622
16,DOWN,1.0229,0.0,10630
16,DOWN,1.0278,0.0,10626
16,DOWN,1.0327,0.0,10634
16,DOWN,1.0376,0.0,10617
16,DOWN,1.0415,0.0,10636
16,DOWN,1.0458,0.0,10636
16,DOWN,1.0506,0.0,10623
16,DOWN,1.0555,0.0,10624
16,DOWN,1.0604,0.0,10633
16,DOWN,1.0653,0.0,10632
16,DOWN,1.0692,0.0,10627
16,DOWN,1.0735,0.0,10628
16,DOWN,1.0784,0.0,10625
16,DOWN,1.0833,0.0,10625
16,DOWN,1.0882,0.0,10631
16,DOWN,1.0921,0.0,10627
16,DOWN,1.0963,0.0,10629
17,UP,-0.0048,0.0,10632
17,UP,0.0005,0.2047,10580
17,UP,0.0051,0.807,10477
17,UP,0.01,1.3125,10394
17,UP,0.015,1.6562,10339
17,UP,0.0201,1.7625,10322
17,UP,0.025,1.6562,10339
17,UP,0.0299,1.3813,10383
17,UP,0.0348,1.0437,10437
17,UP,0.0387,0.6023,10512
17,UP,0.0429,0.1462,10590
17,UP,0.0479,0.3509,10555
17,UP,0.0527,0.5497,10521
17,UP,0.0576,0.5439,10522
17,UP,0.0627,0.4211,10543
17,UP,0.0678,0.2515,10572
17,UP,0.0725,0.2047,10580
17,UP,0.0765,0.2807,10567
17,UP,0.0816,0.2456,10573
17,UP,0.0865,0.1988,10581
17,UP,0.0914,0.1696,10586
17,UP,0.0953,0.1345,10592
18,DOWN,-0.0046,0.1287,10593
18,DOWN,0.0005,0.0994,10598
18,DOWN,0.0053,0.0175,10612
18,DOWN,0.0101,0.0643,10604
18,DOWN,0.0152,0.0,10617
18,DOWN,0.0201,0.0,10624
18,DOWN,0.024,0.0,10617
18,DOWN,0.0283,0.0,10625
18,DOWN,0.0332,0.0,10624
18,DOWN,0.0381,0.0,10626
18,DOWN,0.0429,0.0,10625
18,DOWN,0.048,0.0,10623
18,DOWN,0.0529,0.0,10634
18,DOWN,0.058,0.0,10623
18,DOWN,0.0629,0.0,10633
18,DOWN,0.0678,0.0,10628
18,DOWN,0.0727,0.0,10628
18,DOWN,0.0766,0.0,10625
18,DOWN,0.0808,0.0,10626
18,DOWN,0.0857,0.0,10626
18,DOWN,0.0906,0.0,10617
18,DOWN,0.0955,0.0,10631
18,DOWN,0.0994,0.0,10626
19,UP,-0.0023,0.0,10623
19,UP,0.0027,0.462,10536
19,UP,0.0075,1.0125,10442
19,UP,0.0124,1.3875,10382
19,UP,0.0174,1.5625,10354
19,UP,0.0213,1.5688,10353
19,UP,0.0255,1.3938,10381
19,UP,0.0304,1.05,10436
19,UP,0.0353,0.6082,10511
19,UP,0.0402,0.193,10582
19,UP,0.0441,0.2105,10579
19,UP,0.0481,0.4503,10538
19,UP,0.0523,0.6491,10504
19,UP,0.0572,0.538,10523
19,UP,0.0621,0.3567,10554
19,UP,0.067,0.1637,10587
19,UP,0.072,0.2105,10579
19,UP,0.0758,0.193,10582
19,UP,0.0802,0.1111,10596
19,UP,0.0851,0.117,10595
19,UP,0.0898,0.0877,10600
19,UP,0.094,0.1228,10594
19,UP,0.0989,0.0936,10599
20,DOWN,-0.0012,0.0936,10599
20,DOWN,0.0039,0.0058,10614
20,DOWN,0.0089,0.0058,10614
20,DOWN,0.0138,0.0,10621
20,DOWN,0.0187,0.0,10617
20,DOWN,0.0237,0.0,10617
20,DOWN,0.0275,0.0,10615
20,DOWN,0.0318,0.0,10620
20,DOWN,0.0367,0.0,10620
20,DOWN,0.0416,0.0,10627
20,DOWN,0.0464,0.0,10622
20,DOWN,0.0514,0.0,10626
20,DOWN,0.0553,0.0,10626
20,DOWN,0.0595,0.0,10622
20,DOWN,0.0644,0.0,10629
20,DOWN,0.0693,0.0,10622
20,DOWN,0.0742,0.0,10623
20,DOWN,0.0781,0.0,10623
20,DOWN,0.0823,0.0,10634
20,DOWN,0.0872,0.0,10626
20,DOWN,0.0922,0.0,10623
20,DOWN,0.0971,0.0,10628
20,DOWN,0.101,0.0,10616
20,DOWN,0.1052,0.0,10627
20,DOWN,0.1101,0.0,10623
20,DOWN,0.115,0.0,10623
20,DOWN,0.1199,0.0,10628
20,DOWN,0.1238,0.0,10621
20,DOWN,0.128,0.0,10623
20,DOWN,0.1328,0.0,10626
20,DOWN,0.1367,0.0,10636
20,DOWN,0.1409,0.0,10624
20,DOWN,0.1458,0.0,10626
20,DOWN,0.1507,0.0,10634
20,DOWN,0.1557,0.0,10628
20,DOWN,0.1595,0.0,10627
20,DOWN,0.1638,0.0,10620
20,DOWN,0.1687,0.0,10635
20,DOWN,0.1736,0.0,10627
20,DOWN,0.1785,0.0,10624
20,DOWN,0.1834,0.0,10626
20,DOWN,0.1873,0.0,10624
20,DOWN,0.1915,0.0,10627
20,DOWN,0.1964,0.0,10625
20,DOWN,0.2013,0.0,10621
20,DOWN,0.2062,0.0,10629
20,DOWN,0.2101,0.0,10634
20,DOWN,0.2144,0.0,10626
20,DOWN,0.2193,0.0,10621
20,DOWN,0.2242,0.0,10618
20,DOWN,0.2291,0.0,10629
20,DOWN,0.234,0.0,10626
20,DOWN,0.2379,0.0,10618
20,DOWN,0.2421,0.0,10625
20,DOWN,0.2471,0.0,10626
20,DOWN,0.2519,0.0,10625
20,DOWN,0.257,0.0,10626
20,DOWN,0.2619,0.0,10616
20,DOWN,0.2658,0.0,10616
20,DOWN,0.27,0.0,10617
20,DOWN,0.2749,0.0,10626
20,DOWN,0.2799,0.0,10619
20,DOWN,0.2846,0.0,10630
20,DOWN,0.2898,0.0,10624
20,DOWN,0.2949,0.0,10619
20,DOWN,0.2996,0.0,10631
20,DOWN,0.3035,0.0,10630
20,DOWN,0.3078,0.0,10616
20,DOWN,0.3126,0.0,10633
20,DOWN,0.3175,0.0,10631
20,DOWN,0.3214,0.0,10633
20,DOWN,0.3256,0.0,10623
20,DOWN,0.3305,0.0,10632
20,DOWN,0.3354,0.0,10627
20,DOWN,0.3403,0.0,10622
20,DOWN,0.3443,0.0,10626
20,DOWN,0.3484,0.0,10625
20,DOWN,0.3533,0.0,10625
20,DOWN,0.3582,0.0,10615
20,DOWN,0.3631,0.0,10628
20,DOWN,0.3681,0.0,10633
20,DOWN,0.372,0.0,10624
20,DOWN,0.3762,0.0,10615
20,DOWN,0.3811,0.0,10634
20,DOWN,0.386,0.0,10624
20,DOWN,0.3909,0.0,10628
20,DOWN,0.3948,0.0,10626
20,DOWN,0.399,0.0,10624
20,DOWN,0.404,0.0,10627
20,DOWN,0.4088,0.0,10625
20,DOWN,0.4138,0.0,10622
20,DOWN,0.4177,0.0,10628
20,DOWN,0.4215,0.0,10630
20,DOWN,0.4258,0.0,10626
20,DOWN,0.4307,0.0,10625
20,DOWN,0.4356,0.0,10623
20,DOWN,0.4405,0.0,10623
20,DOWN,0.4444,0.0,10625
20,DOWN,0.4487,0.0,10627
20,DOWN,0.4535,0.0,10625
20,DOWN,0.4585,0.0,10627
20,DOWN,0.4633,0.0,10627
20,DOWN,0.4672,0.0,10630
20,DOWN,0.4715,0.0,10635
20,DOWN,0.4764,0.0,10632
20,DOWN,0.4813,0.0,10628
20,DOWN,0.4862,0.0,10633
20,DOWN,0.4901,0.0,10623
20,DOWN,0.4943,0.0,10627
20,DOWN,0.4992,0.0,10629
20,DOWN,0.5042,0.0,10619
20,DOWN,0.5091,0.0,10628
20,DOWN,0.514,0.0,10633
20,DOWN,0.5179,0.0,10626
20,DOWN,0.5221,0.0,10616
20,DOWN,0.527,0.0,10631
20,DOWN,0.5319,0.0,10617
20,DOWN,0.5368,0.0,10628
20,DOWN,0.5407,0.0,10620
20,DOWN,0.5449,0.0,10621
20,DOWN,0.5499,0.0,10620
20,DOWN,0.5547,0.0,10621
20,DOWN,0.5589,0.0,10622
20,DOWN,0.5637,0.0,10628
20,DOWN,0.5688,0.0,10618
20,DOWN,0.5738,0.0,10622
20,DOWN,0.5785,0.0,10624
20,DOWN,0.5828,0.0,10625
20,DOWN,0.5877,0.0,10624
20,DOWN,0.5925,0.0,10620
20,DOWN,0.5964,0.0,10621
20,DOWN,0.6006,0.0,10629
20,DOWN,0.6055,0.0,10623
20,DOWN,0.6104,0.0,10620
20,DOWN,0.6153,0.0,10618
20,DOWN,0.6203,0.0,10618
20,DOWN,0.6254,0.0,10627
20,DOWN,0.6303,0.0,10629
20,DOWN,0.6352,0.0,10619
20,DOWN,0.6401,0.0,10618
20,DOWN,0.6452,0.0,10620
20,DOWN,0.6501,0.0,10619
20,DOWN,0.655,0.0,10637
20,DOWN,0.6589,0.0,10617
20,DOWN,0.6631,0.0,10630
20,DOWN,0.668,0.0,10634
20,DOWN,0.6729,0.0,10616
20,DOWN,0.6778,0.0,10629
20,DOWN,0.6817,0.0,10618
20,DOWN,0.6859,0.0,10629
20,DOWN,0.6908,0.0,10620
20,DOWN,0.6958,0.0,10620
20,DOWN,0.7006,0.0,10626
20,DOWN,0.7046,0.0,10619
20,DOWN,0.7085,0.0,10629
20,DOWN,0.7127,0.0,10631
20,DOWN,0.7176,0.0,10625
20,DOWN,0.7225,0.0,10627
20,DOWN,0.7274,0.0,10632
20,DOWN,0.7313,0.0,10628
20,DOWN,0.7356,0.0,10619
20,DOWN,0.7405,0.0,10621
20,DOWN,0.7454,0.0,10624
20,DOWN,0.7503,0.0,10633
20,DOWN,0.7552,0.0,10623
20,DOWN,0.7591,0.0,10632
20,DOWN,0.7633,0.0,10633
20,DOWN,0.7683,0.0,10619
20,DOWN,0.7732,0.0,10618
20,DOWN,0.7781,0.0,10635
20,DOWN,0.7819,0.0,10636
20,DOWN,0.7862,0.0,10627
20,DOWN,0.7911,0.0,10628
20,DOWN,0.796,0.0,10618
20,DOWN,0.8009,0.0,10618
20,DOWN,0.8048,0.0,10632
20,DOWN,0.809,0.0,10634
20,DOWN,0.8139,0.0,10636
20,DOWN,0.8188,0.0,10617
20,DOWN,0.8238,0.0,10619
