stroke_no,direction,time_s,position_mm,raw_value
28,DOWN,1.0764,0.2807,10567
28,DOWN,1.0803,0.2632,10570
28,DOWN,1.0845,0.2749,10568
28,DOWN,1.0894,0.2749,10568
28,DOWN,1.0943,0.2573,10571
28,DOWN,1.0993,0.2749,10568
29,UP,-0.0016,0.3626,10553
29,UP,0.0034,0.731,10490
29,UP,0.0081,0.8655,10467
29,UP,0.012,0.8947,10462
29,UP,0.0162,0.8129,10476
29,UP,0.0211,0.5322,10524
29,UP,0.026,0.4561,10537
29,UP,0.0309,0.5906,10514
29,UP,0.0358,0.5614,10519
29,UP,0.0398,0.4444,10539
29,UP,0.044,0.4737,10534
29,UP,0.0489,0.4795,10533
29,UP,0.0538,0.4795,10533
29,UP,0.0587,0.4561,10537
29,UP,0.0626,0.462,10536
29,UP,0.0668,0.4444,10539
29,UP,0.0718,0.4386,10540
29,UP,0.0767,0.4444,10539
29,UP,0.0816,0.4386,10540
29,UP,0.0865,0.4152,10544
29,UP,0.0904,0.4503,10538
29,UP,0.0946,0.462,10536
29,UP,0.0996,0.4678,10535
30,DOWN,-0.0006,0.4269,10542
30,DOWN,0.0044,0.2749,10568
30,DOWN,0.0094,0.3743,10551
30,DOWN,0.0143,0.3626,10553
30,DOWN,0.0193,0.2573,10571
30,DOWN,0.0242,0.2982,10564
30,DOWN,0.0281,0.3099,10562
30,DOWN,0.0323,0.2573,10571
30,DOWN,0.0372,0.2515,10572
30,DOWN,0.0421,0.2749,10568
30,DOWN,0.047,0.269,10569
30,DOWN,0.0519,0.2632,10570
30,DOWN,0.0559,0.2749,10568
30,DOWN,0.0601,0.2515,10572
30,DOWN,0.065,0.2281,10576
30,DOWN,0.0699,0.269,10569
30,DOWN,0.0748,0.2573,10571
30,DOWN,0.0797,0.2632,10570
30,DOWN,0.0837,0.2515,10572
30,DOWN,0.0879,0.2632,10570
30,DOWN,0.0928,0.2456,10573
30,DOWN,0.0977,0.2573,10571
31,UP,-0.0033,0.2515,10572
31,UP,0.0016,0.6257,10508
31,UP,0.0067,0.9123,10459
31,UP,0.0116,0.9883,10446
31,UP,0.0165,0.9357,10455
31,UP,0.0214,0.7251,10491
31,UP,0.0253,0.4094,10545
31,UP,0.0296,0.4327,10541
31,UP,0.0345,0.4795,10533
31,UP,0.0394,0.4386,10540
31,UP,0.0443,0.4503,10538
31,UP,0.0482,0.4795,10533
31,UP,0.0524,0.462,10536
31,UP,0.0573,0.4503,10538
31,UP,0.0623,0.4503,10538
31,UP,0.067,0.4561,10537
31,UP,0.0713,0.4386,10540
31,UP,0.0762,0.4561,10537
31,UP,0.0811,0.4444,10539
31,UP,0.086,0.4386,10540
31,UP,0.0909,0.4152,10544
31,UP,0.0948,0.4444,10539
31,UP,0.099,0.4561,10537
32,DOWN,-0.0008,0.4211,10543
32,DOWN,0.0041,0.2398,10574
32,DOWN,0.0088,0.3041,10563
32,DOWN,0.0131,0.345,10556
32,DOWN,0.018,0.2398,10574
32,DOWN,0.0229,0.2924,10565
32,DOWN,0.0278,0.2865,10566
32,DOWN,0.0317,0.269,10569
32,DOWN,0.0359,0.2339,10575
32,DOWN,0.0408,0.2456,10573
32,DOWN,0.0458,0.2573,10571
32,DOWN,0.0506,0.2456,10573
32,DOWN,0.0546,0.2456,10573
32,DOWN,0.0585,0.2456,10573
32,DOWN,0.0627,0.2339,10575
32,DOWN,0.0676,0.2398,10574
32,DOWN,0.0725,0.2456,10573
32,DOWN,0.0775,0.2281,10576
32,DOWN,0.0826,0.2515,10572
32,DOWN,0.0875,0.2515,10572
32,DOWN,0.0924,0.2339,10575
32,DOWN,0.0973,0.2456,10573
32,DOWN,0.1012,0.2339,10575
32,DOWN,0.1055,0.2281,10576
32,DOWN,0.1103,0.2398,10574
32,DOWN,0.1153,0.2456,10573
32,DOWN,0.1202,0.2573,10571
32,DOWN,0.1251,0.2573,10571
32,DOWN,0.129,0.2456,10573
32,DOWN,0.1332,0.2573,10571
32,DOWN,0.1381,0.2632,10570
32,DOWN,0.143,0.2515,10572
32,DOWN,0.1479,0.2456,10573
32,DOWN,0.1528,0.2456,10573
32,DOWN,0.1568,0.2339,10575
32,DOWN,0.161,0.2047,10580
32,DOWN,0.1659,0.2456,10573
32,DOWN,0.1708,0.2281,10576
32,DOWN,0.1757,0.2515,10572
32,DOWN,0.1796,0.2573,10571
32,DOWN,0.1838,0.2339,10575
32,DOWN,0.1887,0.2222,10577
32,DOWN,0.1937,0.2515,10572
32,DOWN,0.1986,0.2281,10576
32,DOWN,0.2025,0.2515,10572
32,DOWN,0.2067,0.2398,10574
32,DOWN,0.2116,0.2398,10574
32,DOWN,0.2165,0.2339,10575
32,DOWN,0.2215,0.2398,10574
32,DOWN,0.2265,0.2398,10574
32,DOWN,0.2315,0.2339,10575
32,DOWN,0.2363,0.2222,10577
32,DOWN,0.2413,0.2398,10574
32,DOWN,0.2462,0.2339,10575
32,DOWN,0.2501,0.2398,10574
32,DOWN,0.2543,0.2164,10578
32,DOWN,0.2592,0.2281,10576
32,DOWN,0.2641,0.2339,10575
32,DOWN,0.269,0.2339,10575
32,DOWN,0.2729,0.2222,10577
32,DOWN,0.2772,0.2339,10575
32,DOWN,0.2821,0.2807,10567
32,DOWN,0.287,0.2339,10575
32,DOWN,0.2919,0.2515,10572
32,DOWN,0.2968,0.2339,10575
32,DOWN,0.3007,0.2398,10574
32,DOWN,0.305,0.2398,10574
32,DOWN,0.3099,0.2281,10576
32,DOWN,0.3148,0.2339,10575
32,DOWN,0.3197,0.2281,10576
32,DOWN,0.3236,0.2339,10575
32,DOWN,0.3279,0.2398,10574
32,DOWN,0.3327,0.2281,10576
32,DOWN,0.3379,0.2281,10576
32,DOWN,0.3426,0.2281,10576
32,DOWN,0.3477,0.2456,10573
32,DOWN,0.3526,0.2398,10574
32,DOWN,0.3577,0.2456,10573
32,DOWN,0.3624,0.2105,10579
32,DOWN,0.3663,0.2339,10575
32,DOWN,0.3706,0.2339,10575
32,DOWN,0.3756,0.2398,10574
32,DOWN,0.3803,0.2339,10575
32,DOWN,0.3842,0.2515,10572
32,DOWN,0.3884,0.2515,10572
32,DOWN,0.3934,0.2456,10573
32,DOWN,0.3982,0.2398,10574
32,DOWN,0.4021,0.2632,10570
32,DOWN,0.4072,0.2398,10574
32,DOWN,0.4121,0.2456,10573
32,DOWN,0.417,0.2573,10571
32,DOWN,0.4221,0.2281,10576
32,DOWN,0.4271,0.2281,10576
32,DOWN,0.4318,0.2281,10576
32,DOWN,0.436,0.2339,10575
32,DOWN,0.4409,0.2456,10573
32,DOWN,0.4458,0.2339,10575
32,DOWN,0.4507,0.2515,10572
32,DOWN,0.4546,0.2515,10572
32,DOWN,0.4588,0.2456,10573
32,DOWN,0.4637,0.2632,10570
32,DOWN,0.4687,0.2632,10570
32,DOWN,0.4736,0.2398,10574
32,DOWN,0.4776,0.2632,10570
32,DOWN,0.4826,0.2456,10573
32,DOWN,0.4876,0.2398,10574
32,DOWN,0.4925,0.269,10569
32,DOWN,0.4963,0.269,10569
32,DOWN,0.5003,0.2398,10574
32,DOWN,0.5045,0.2456,10573
32,DOWN,0.5094,0.2515,10572
32,DOWN,0.5143,0.2398,10574
32,DOWN,0.5192,0.2515,10572
32,DOWN,0.5231,0.2456,10573
32,DOWN,0.5274,0.2573,10571
32,DOWN,0.5323,0.2515,10572
32,DOWN,0.5372,0.2632,10570
32,DOWN,0.5421,0.2515,10572
32,DOWN,0.547,0.2398,10574
32,DOWN,0.5509,0.269,10569
32,DOWN,0.5551,0.2632,10570
32,DOWN,0.5601,0.2456,10573
32,DOWN,0.565,0.2456,10573
32,DOWN,0.5699,0.2398,10574
32,DOWN,0.5748,0.2398,10574
32,DOWN,0.5787,0.2164,10578
32,DOWN,0.5829,0.2339,10575
32,DOWN,0.5878,0.2339,10575
32,DOWN,0.5928,0.2515,10572
32,DOWN,0.5977,0.2632,10570
32,DOWN,0.6016,0.2515,10572
32,DOWN,0.6058,0.2222,10577
32,DOWN,0.6107,0.2632,10570
32,DOWN,0.6156,0.2573,10571
32,DOWN,0.6205,0.2456,10573
32,DOWN,0.6244,0.2398,10574
32,DOWN,0.6286,0.2456,10573
32,DOWN,0.6336,0.2515,10572
32,DOWN,0.6384,0.2515,10572
32,DOWN,0.6434,0.2515,10572
32,DOWN,0.6483,0.2339,10575
32,DOWN,0.6522,0.2456,10573
32,DOWN,0.6564,0.2456,10573
32,DOWN,0.6613,0.2456,10573
32,DOWN,0.6662,0.269,10569
32,DOWN,0.6711,0.2047,10580
32,DOWN,0.675,0.2456,10573
32,DOWN,0.6793,0.2398,10574
32,DOWN,0.6842,0.2339,10575
32,DOWN,0.6891,0.269,10569
32,DOWN,0.694,0.2456,10573
32,DOWN,0.6989,0.2749,10568
32,DOWN,0.7028,0.2573,10571
32,DOWN,0.707,0.2749,10568
32,DOWN,0.712,0.2807,10567
32,DOWN,0.7169,0.2807,10567
32,DOWN,0.7218,0.2339,10575
32,DOWN,0.7267,0.2222,10577
32,DOWN,0.7306,0.2749,10568
32,DOWN,0.7348,0.2632,10570
32,DOWN,0.7397,0.2865,10566
32,DOWN,0.7446,0.2164,10578
32,DOWN,0.7496,0.269,10569
32,DOWN,0.7535,0.269,10569
32,DOWN,0.7577,0.2749,10568
32,DOWN,0.7626,0.2573,10571
32,DOWN,0.7675,0.269,10569
32,DOWN,0.7724,0.269,10569
32,DOWN,0.7774,0.269,10569
32,DOWN,0.7812,0.2632,10570
32,DOWN,0.7856,0.2865,10566
32,DOWN,0.7903,0.2398,10574
32,DOWN,0.7952,0.2398,10574
32,DOWN,0.7991,0.2865,10566
32,DOWN,0.8034,0.2573,10571
32,DOWN,0.8083,0.2749,10568
32,DOWN,0.8132,0.2632,10570
32,DOWN,0.8181,0.2749,10568
32,DOWN,0.823,0.2573,10571
32,DOWN,0.8269,0.2632,10570
32,DOWN,0.8308,0.269,10569
32,DOWN,0.8351,0.2164,10578
32,DOWN,0.84,0.2573,10571
32,DOWN,0.8449,0.2632,10570
32,DOWN,0.8498,0.2515,10572
32,DOWN,0.8537,0.2632,10570
32,DOWN,0.8579,0.2456,10573
32,DOWN,0.8628,0.269,10569
32,DOWN,0.8677,0.2573,10571
32,DOWN,0.8727,0.269,10569
32,DOWN,0.8766,0.269,10569
32,DOWN,0.8808,0.2573,10571
32,DOWN,0.8857,0.2456,10573
32,DOWN,0.8906,0.2398,10574
32,DOWN,0.8956,0.2398,10574
32,DOWN,0.9004,0.2515,10572
32,DOWN,0.9043,0.2573,10571
32,DOWN,0.9086,0.2573,10571
32,DOWN,0.9136,0.2339,10575
32,DOWN,0.9183,0.2456,10573
32,DOWN,0.9222,0.2398,10574
32,DOWN,0.9264,0.2515,10572
32,DOWN,0.9313,0.2398,10574
32,DOWN,0.9362,0.2339,10575
32,DOWN,0.9401,0.2515,10572
32,DOWN,0.944,0.2515,10572
32,DOWN,0.9483,0.2456,10573
32,DOWN,0.9532,0.2398,10574
32,DOWN,0.9581,0.2456,10573
32,DOWN,0.963,0.2456,10573
32,DOWN,0.9669,0.2515,10572
32,DOWN,0.9708,0.2573,10571
32,DOWN,0.9751,0.2281,10576
32,DOWN,0.98,0.2515,10572
32,DOWN,0.9849,0.2573,10571
32,DOWN,0.9898,0.269,10569
32,DOWN,0.9937,0.2456,10573
32,DOWN,0.9979,0.2573,10571
32,DOWN,1.0029,0.2281,10576
32,DOWN,1.0077,0.2339,10575
32,DOWN,1.0126,0.2398,10574
32,DOWN,1.0166,0.2281,10576
32,DOWN,1.0208,0.2281,10576
32,DOWN,1.0257,0.2281,10576
32,DOWN,1.0306,0.2398,10574
32,DOWN,1.0355,0.2281,10576
32,DOWN,1.0404,0.2339,10575
32,DOWN,1.0443,0.2398,10574
32,DOWN,1.0486,0.2281,10576
32,DOWN,1.0535,0.2749,10568
32,DOWN,1.0584,0.2749,10568
32,DOWN,1.0633,0.2398,10574
32,DOWN,1.0682,0.2515,10572
32,DOWN,1.0721,0.2807,10567
32,DOWN,1.0764,0.2456,10573
32,DOWN,1.0813,0.2749,10568
32,DOWN,1.0862,0.2749,10568
32,DOWN,1.0911,0.2807,10567
32,DOWN,1.096,0.2222,10577
32,DOWN,1.0999,0.2807,10567
33,UP,-0.0023,0.2515,10572
33,UP,0.002,0.655,10503
33,UP,0.0068,0.8655,10467
33,UP,0.0106,1.0125,10442
33,UP,0.0149,1.0375,10438
33,UP,0.0198,0.7602,10485
33,UP,0.0246,0.4678,10535
33,UP,0.0288,0.4386,10540
33,UP,0.0337,0.4444,10539
33,UP,0.0386,0.4269,10542
33,UP,0.0436,0.4561,10537
33,UP,0.0475,0.5029,10529
33,UP,0.0526,0.4386,10540
33,UP,0.0575,0.4386,10540
33,UP,0.0624,0.4327,10541
33,UP,0.0663,0.4386,10540
33,UP,0.0702,0.4503,10538
33,UP,0.0745,0.4152,10544
33,UP,0.0794,0.3977,10547
33,UP,0.0843,0.4152,10544
33,UP,0.0892,0.4327,10541
33,UP,0.0931,0.4444,10539
33,UP,0.0973,0.4152,10544
34,DOWN,-0.0028,0.4269,10542
34,DOWN,0.0022,0.2982,10564
34,DOWN,0.0069,0.2281,10576
34,DOWN,0.0112,0.3509,10555
34,DOWN,0.0161,0.2398,10574
34,DOWN,0.021,0.2398,10574
34,DOWN,0.0259,0.2456,10573
34,DOWN,0.0308,0.2281,10576
34,DOWN,0.0347,0.193,10582
34,DOWN,0.0389,0.2222,10577
34,DOWN,0.0438,0.2222,10577
34,DOWN,0.0487,0.2281,10576
34,DOWN,0.0536,0.2398,10574
34,DOWN,0.0575,0.2456,10573
34,DOWN,0.0618,0.2281,10576
34,DOWN,0.0667,0.2222,10577
34,DOWN,0.0716,0.1988,10581
34,DOWN,0.0765,0.2222,10577
34,DOWN,0.0804,0.2281,10576
34,DOWN,0.0846,0.2164,10578
34,DOWN,0.0895,0.2281,10576
34,DOWN,0.0945,0.2281,10576
34,DOWN,0.0994,0.2281,10576
35,UP,-0.0017,0.269,10569
35,UP,0.0022,0.6082,10511
35,UP,0.0065,0.9649,10450
35,UP,0.0112,1.1187,10425
35,UP,0.0151,1.1687,10417
35,UP,0.0194,1.05,10436
35,UP,0.0243,0.7368,10489
35,UP,0.0292,0.3567,10554
35,UP,0.0341,0.4971,10530
35,UP,0.039,0.5205,10526
35,UP,0.0429,0.4386,10540
35,UP,0.0472,0.4152,10544
35,UP,0.0521,0.4269,10542
35,UP,0.057,0.4327,10541
35,UP,0.0619,0.4386,10540
35,UP,0.0668,0.4211,10543
35,UP,0.0707,0.4211,10543
35,UP,0.0749,0.4386,10540
35,UP,0.0798,0.4327,10541
35,UP,0.0847,0.4211,10543
35,UP,0.0896,0.4152,10544
35,UP,0.0936,0.4386,10540
35,UP,0.0978,0.4094,10545
36,DOWN,-0.0023,0.4035,10546
36,DOWN,0.0027,0.2398,10574
36,DOWN,0.0075,0.2982,10564
36,DOWN,0.0125,0.3567,10554
36,DOWN,0.0174,0.2515,10572
36,DOWN,0.0213,0.269,10569
36,DOWN,0.0256,0.2924,10565
36,DOWN,0.0305,0.2632,10570
36,DOWN,0.0354,0.2456,10573
36,DOWN,0.0403,0.2339,10575
36,DOWN,0.0452,0.2339,10575
36,DOWN,0.0491,0.2339,10575
36,DOWN,0.053,0.2222,10577
36,DOWN,0.0573,0.2573,10571
36,DOWN,0.0622,0.2281,10576
36,DOWN,0.0671,0.2222,10577
36,DOWN,0.072,0.2222,10577
36,DOWN,0.0759,0.2398,10574
36,DOWN,0.0798,0.2515,10572
36,DOWN,0.0841,0.2398,10574
36,DOWN,0.089,0.2222,10577
36,DOWN,0.0939,0.2456,10573
36,DOWN,0.0988,0.2398,10574
36,DOWN,0.1027,0.2047,10580
36,DOWN,0.1069,0.2339,10575
36,DOWN,0.1118,0.2222,10577
36,DOWN,0.1167,0.2339,10575
36,DOWN,0.1216,0.2281,10576
36,DOWN,0.1255,0.2398,10574
36,DOWN,0.1298,0.2281,10576
36,DOWN,0.1347,0.2281,10576
36,DOWN,0.1396,0.2398,10574
36,DOWN,0.1445,0.2164,10578
